# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,
# retrieved: 2023-04-20 02:46:13 EDT       (caww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 08168710 Comal Spgs at New Braunfels, TX",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 08168710,,,,
#            TS   parameter     statistic     Description,,,,
"#        136450       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,136450_00060_00003,136450_00060_00003_cd
USGS,8168710,12/10/2003,365,A
USGS,8168710,12/11/2003,365,A
USGS,8168710,12/12/2003,367,A
USGS,8168710,12/13/2003,366,A
USGS,8168710,12/14/2003,365,A
USGS,8168710,12/15/2003,365,A
USGS,8168710,12/16/2003,364,A
USGS,8168710,12/17/2003,364,A
USGS,8168710,12/18/2003,364,A
USGS,8168710,12/19/2003,364,A
USGS,8168710,12/20/2003,364,A
USGS,8168710,12/21/2003,365,A
USGS,8168710,12/22/2003,365,A
USGS,8168710,12/23/2003,359,A
USGS,8168710,12/24/2003,362,A
USGS,8168710,12/25/2003,364,A
USGS,8168710,12/26/2003,366,A
USGS,8168710,12/27/2003,364,A
USGS,8168710,12/28/2003,364,A
USGS,8168710,12/29/2003,362,A
USGS,8168710,12/30/2003,359,A
USGS,8168710,12/31/2003,362,A
USGS,8168710,1/1/2004,363,A
USGS,8168710,1/2/2004,362,A
USGS,8168710,1/3/2004,356,A
USGS,8168710,1/4/2004,354,A
USGS,8168710,1/5/2004,351,A
USGS,8168710,1/6/2004,349,A
USGS,8168710,1/7/2004,350,A
USGS,8168710,1/8/2004,350,A
USGS,8168710,1/9/2004,349,A
USGS,8168710,1/10/2004,349,A
USGS,8168710,1/11/2004,349,A
USGS,8168710,1/12/2004,347,A
USGS,8168710,1/13/2004,348,A
USGS,8168710,1/14/2004,349,A
USGS,8168710,1/15/2004,355,A
USGS,8168710,1/16/2004,357,A:e
USGS,8168710,1/17/2004,360,A
USGS,8168710,1/18/2004,359,A
USGS,8168710,1/19/2004,355,A
USGS,8168710,1/20/2004,353,A
USGS,8168710,1/21/2004,352,A
USGS,8168710,1/22/2004,352,A
USGS,8168710,1/23/2004,352,A
USGS,8168710,1/24/2004,356,A:e
USGS,8168710,1/25/2004,360,A
USGS,8168710,1/26/2004,358,A
USGS,8168710,1/27/2004,353,A
USGS,8168710,1/28/2004,352,A
USGS,8168710,1/29/2004,353,A
USGS,8168710,1/30/2004,354,A
USGS,8168710,1/31/2004,355,A
USGS,8168710,2/1/2004,357,A
USGS,8168710,2/2/2004,356,A
USGS,8168710,2/3/2004,357,A
USGS,8168710,2/4/2004,359,A
USGS,8168710,2/5/2004,357,A
USGS,8168710,2/6/2004,357,A
USGS,8168710,2/7/2004,356,A
USGS,8168710,2/8/2004,357,A
USGS,8168710,2/9/2004,356,A
USGS,8168710,2/10/2004,357,A
USGS,8168710,2/11/2004,358,A:e
USGS,8168710,2/12/2004,359,A
USGS,8168710,2/13/2004,358,A
USGS,8168710,2/14/2004,360,A
USGS,8168710,2/15/2004,359,A
USGS,8168710,2/16/2004,357,A
USGS,8168710,2/17/2004,355,A
USGS,8168710,2/18/2004,354,A
USGS,8168710,2/19/2004,356,A
USGS,8168710,2/20/2004,356,A
USGS,8168710,2/21/2004,355,A
USGS,8168710,2/22/2004,355,A
USGS,8168710,2/23/2004,356,A
USGS,8168710,2/24/2004,356,A:e
USGS,8168710,2/25/2004,357,A
USGS,8168710,2/26/2004,356,A
USGS,8168710,2/27/2004,356,A
USGS,8168710,2/28/2004,358,A
USGS,8168710,2/29/2004,359,A
USGS,8168710,3/1/2004,358,A
USGS,8168710,3/2/2004,357,A
USGS,8168710,3/3/2004,355,A
USGS,8168710,3/4/2004,357,A:e
USGS,8168710,3/5/2004,358,A:e
USGS,8168710,3/6/2004,360,A
USGS,8168710,3/7/2004,358,A
USGS,8168710,3/8/2004,356,A
USGS,8168710,3/9/2004,354,A
USGS,8168710,3/10/2004,353,A
USGS,8168710,3/11/2004,353,A
USGS,8168710,3/12/2004,349,A
USGS,8168710,3/13/2004,355,A:e
USGS,8168710,3/14/2004,362,A
USGS,8168710,3/15/2004,359,A
USGS,8168710,3/16/2004,359,A
USGS,8168710,3/17/2004,358,A
USGS,8168710,3/18/2004,357,A
USGS,8168710,3/19/2004,357,A
USGS,8168710,3/20/2004,357,A
USGS,8168710,3/21/2004,357,A
USGS,8168710,3/22/2004,353,A
USGS,8168710,3/23/2004,347,A
USGS,8168710,3/24/2004,350,A
USGS,8168710,3/25/2004,348,A
USGS,8168710,3/26/2004,352,A
USGS,8168710,3/27/2004,353,A
USGS,8168710,3/28/2004,352,A
USGS,8168710,3/29/2004,350,A
USGS,8168710,3/30/2004,351,A
USGS,8168710,3/31/2004,350,A
USGS,8168710,4/1/2004,345,A
USGS,8168710,4/2/2004,351,A:e
USGS,8168710,4/3/2004,357,A
USGS,8168710,4/4/2004,358,A:e
USGS,8168710,4/5/2004,358,A:e
USGS,8168710,4/6/2004,359,A:e
USGS,8168710,4/7/2004,360,A
USGS,8168710,4/8/2004,356,A
USGS,8168710,4/9/2004,360,A
USGS,8168710,4/10/2004,366,A:e
USGS,8168710,4/11/2004,372,A:e
USGS,8168710,4/12/2004,379,A:e
USGS,8168710,4/13/2004,385,A
USGS,8168710,4/14/2004,382,A
USGS,8168710,4/15/2004,380,A
USGS,8168710,4/16/2004,376,A
USGS,8168710,4/17/2004,370,A
USGS,8168710,4/18/2004,365,A
USGS,8168710,4/19/2004,364,A
USGS,8168710,4/20/2004,361,A
USGS,8168710,4/21/2004,363,A
USGS,8168710,4/22/2004,361,A
USGS,8168710,4/23/2004,366,A
USGS,8168710,4/24/2004,369,A:e
USGS,8168710,4/25/2004,372,A
USGS,8168710,4/26/2004,366,A:e
USGS,8168710,4/27/2004,360,A
USGS,8168710,4/28/2004,355,A
USGS,8168710,4/29/2004,355,A
USGS,8168710,4/30/2004,355,A
USGS,8168710,5/1/2004,353,A
USGS,8168710,5/2/2004,349,A
USGS,8168710,5/3/2004,356,A
USGS,8168710,5/4/2004,352,A
USGS,8168710,5/5/2004,355,A
USGS,8168710,5/6/2004,353,A
USGS,8168710,5/7/2004,349,A
USGS,8168710,5/8/2004,352,A
USGS,8168710,5/9/2004,356,A
USGS,8168710,5/10/2004,357,A
USGS,8168710,5/11/2004,356,A
USGS,8168710,5/12/2004,355,A
USGS,8168710,5/13/2004,358,A
USGS,8168710,5/14/2004,358,A:e
USGS,8168710,5/15/2004,357,A:e
USGS,8168710,5/16/2004,356,A:e
USGS,8168710,5/17/2004,356,A
USGS,8168710,5/18/2004,350,A
USGS,8168710,5/19/2004,349,A
USGS,8168710,5/20/2004,349,A
USGS,8168710,5/21/2004,345,A
USGS,8168710,5/22/2004,346,A
USGS,8168710,5/23/2004,347,A
USGS,8168710,5/24/2004,345,A
USGS,8168710,5/25/2004,340,A
USGS,8168710,5/26/2004,339,A
USGS,8168710,5/27/2004,338,A
USGS,8168710,5/28/2004,335,A
USGS,8168710,5/29/2004,338,A
USGS,8168710,5/30/2004,344,A
USGS,8168710,5/31/2004,346,A:e
USGS,8168710,6/1/2004,347,A
USGS,8168710,6/2/2004,347,A
USGS,8168710,6/3/2004,348,A
USGS,8168710,6/4/2004,347,A
USGS,8168710,6/5/2004,352,A:e
USGS,8168710,6/6/2004,357,A
USGS,8168710,6/7/2004,356,A
USGS,8168710,6/8/2004,369,A:e
USGS,8168710,6/9/2004,378,A:e
USGS,8168710,6/10/2004,388,A:e
USGS,8168710,6/11/2004,397,A:e
USGS,8168710,6/12/2004,407,A:e
USGS,8168710,6/13/2004,419,A:e
USGS,8168710,6/14/2004,430,A
USGS,8168710,6/15/2004,431,A
USGS,8168710,6/16/2004,432,A
USGS,8168710,6/17/2004,422,A:e
USGS,8168710,6/18/2004,413,A
USGS,8168710,6/19/2004,406,A
USGS,8168710,6/20/2004,399,A
USGS,8168710,6/21/2004,389,A
USGS,8168710,6/22/2004,380,A:e
USGS,8168710,6/23/2004,372,A
USGS,8168710,6/24/2004,371,A
USGS,8168710,6/25/2004,367,A
USGS,8168710,6/26/2004,367,A
USGS,8168710,6/27/2004,376,A:e
USGS,8168710,6/28/2004,381,A:e
USGS,8168710,6/29/2004,386,A:e
USGS,8168710,6/30/2004,390,A:e
USGS,8168710,7/1/2004,395,A:e
USGS,8168710,7/2/2004,400,A
USGS,8168710,7/3/2004,397,A
USGS,8168710,7/4/2004,394,A
USGS,8168710,7/5/2004,389,A
USGS,8168710,7/6/2004,384,A
USGS,8168710,7/7/2004,394,A
USGS,8168710,7/8/2004,398,A
USGS,8168710,7/9/2004,393,A
USGS,8168710,7/10/2004,394,A
USGS,8168710,7/11/2004,389,A
USGS,8168710,7/12/2004,384,A
USGS,8168710,7/13/2004,380,A
USGS,8168710,7/14/2004,381,A
USGS,8168710,7/15/2004,376,A
USGS,8168710,7/16/2004,382,A
USGS,8168710,7/17/2004,375,A
USGS,8168710,7/18/2004,371,A
USGS,8168710,7/19/2004,371,A
USGS,8168710,7/20/2004,371,A
USGS,8168710,7/21/2004,368,A
USGS,8168710,7/22/2004,366,A
USGS,8168710,7/23/2004,365,A
USGS,8168710,7/24/2004,373,A:e
USGS,8168710,7/25/2004,381,A:e
USGS,8168710,7/26/2004,381,A:e
USGS,8168710,7/27/2004,386,A:e
USGS,8168710,7/28/2004,392,A
USGS,8168710,7/29/2004,390,A
USGS,8168710,7/30/2004,386,A
USGS,8168710,7/31/2004,393,A
USGS,8168710,8/1/2004,388,A
USGS,8168710,8/2/2004,383,A
USGS,8168710,8/3/2004,382,A
USGS,8168710,8/4/2004,382,A
USGS,8168710,8/5/2004,378,A
USGS,8168710,8/6/2004,378,A
USGS,8168710,8/7/2004,382,A
USGS,8168710,8/8/2004,378,A
USGS,8168710,8/9/2004,377,A
USGS,8168710,8/10/2004,377,A
USGS,8168710,8/11/2004,380,A
USGS,8168710,8/12/2004,376,A
USGS,8168710,8/13/2004,375,A
USGS,8168710,8/14/2004,376,A
USGS,8168710,8/15/2004,376,A
USGS,8168710,8/16/2004,374,A
USGS,8168710,8/17/2004,373,A
USGS,8168710,8/18/2004,374,A
USGS,8168710,8/19/2004,373,A
USGS,8168710,8/20/2004,370,A
USGS,8168710,8/21/2004,367,A
USGS,8168710,8/22/2004,371,A:e
USGS,8168710,8/23/2004,376,A
USGS,8168710,8/24/2004,374,A
USGS,8168710,8/25/2004,374,A
USGS,8168710,8/26/2004,373,A
USGS,8168710,8/27/2004,372,A
USGS,8168710,8/28/2004,369,A:e
USGS,8168710,8/29/2004,367,A:e
USGS,8168710,8/30/2004,364,A
USGS,8168710,8/31/2004,365,A
USGS,8168710,9/1/2004,364,A
USGS,8168710,9/2/2004,357,A
USGS,8168710,9/3/2004,357,A
USGS,8168710,9/4/2004,363,A
USGS,8168710,9/5/2004,366,A
USGS,8168710,9/6/2004,365,A
USGS,8168710,9/7/2004,365,A
USGS,8168710,9/8/2004,361,A
USGS,8168710,9/9/2004,359,A
USGS,8168710,9/10/2004,359,A
USGS,8168710,9/11/2004,357,A
USGS,8168710,9/12/2004,358,A
USGS,8168710,9/13/2004,360,A:e
USGS,8168710,9/14/2004,361,A:e
USGS,8168710,9/15/2004,363,A:e
USGS,8168710,9/16/2004,365,A
USGS,8168710,9/17/2004,363,A
USGS,8168710,9/18/2004,360,A
USGS,8168710,9/19/2004,361,A
USGS,8168710,9/20/2004,358,A
USGS,8168710,9/21/2004,357,A
USGS,8168710,9/22/2004,357,A
USGS,8168710,9/23/2004,357,A
USGS,8168710,9/24/2004,356,A
USGS,8168710,9/25/2004,357,A
USGS,8168710,9/26/2004,358,A
USGS,8168710,9/27/2004,356,A
USGS,8168710,9/28/2004,356,A
USGS,8168710,9/29/2004,354,A
USGS,8168710,9/30/2004,355,A
USGS,8168710,10/1/2004,355,A
USGS,8168710,10/2/2004,370,A:e
USGS,8168710,10/3/2004,375,A:e
USGS,8168710,10/4/2004,380,A:e
USGS,8168710,10/5/2004,386,A
USGS,8168710,10/6/2004,385,A
USGS,8168710,10/7/2004,384,A
USGS,8168710,10/8/2004,384,A
USGS,8168710,10/9/2004,383,A
USGS,8168710,10/10/2004,383,A
USGS,8168710,10/11/2004,383,A
USGS,8168710,10/12/2004,383,A
USGS,8168710,10/13/2004,386,A:e
USGS,8168710,10/14/2004,388,A:e
USGS,8168710,10/15/2004,391,A
USGS,8168710,10/16/2004,385,A
USGS,8168710,10/17/2004,385,A
USGS,8168710,10/18/2004,386,A
USGS,8168710,10/19/2004,385,A
USGS,8168710,10/20/2004,384,A
USGS,8168710,10/21/2004,383,A
USGS,8168710,10/22/2004,381,A
USGS,8168710,10/23/2004,393,A:e
USGS,8168710,10/24/2004,406,A:e
USGS,8168710,10/25/2004,419,A:e
USGS,8168710,10/26/2004,433,A
USGS,8168710,10/27/2004,425,A:e
USGS,8168710,10/28/2004,418,A:e
USGS,8168710,10/29/2004,410,A
USGS,8168710,10/30/2004,402,A
USGS,8168710,10/31/2004,402,A
USGS,8168710,11/1/2004,407,A:e
USGS,8168710,11/2/2004,412,A:e
USGS,8168710,11/3/2004,417,A
USGS,8168710,11/4/2004,415,A
USGS,8168710,11/5/2004,411,A
USGS,8168710,11/6/2004,410,A
USGS,8168710,11/7/2004,412,A
USGS,8168710,11/8/2004,412,A
USGS,8168710,11/9/2004,411,A
USGS,8168710,11/10/2004,413,A
USGS,8168710,11/11/2004,410,A
USGS,8168710,11/12/2004,408,A
USGS,8168710,11/13/2004,410,A
USGS,8168710,11/14/2004,422,A
USGS,8168710,11/15/2004,433,A:e
USGS,8168710,11/16/2004,445,A:e
USGS,8168710,11/17/2004,457,A:e
USGS,8168710,11/18/2004,470,A:e
USGS,8168710,11/19/2004,482,A:e
USGS,8168710,11/20/2004,496,A:e
USGS,8168710,11/21/2004,509,A
USGS,8168710,11/22/2004,509,A:e
USGS,8168710,11/23/2004,509,A:e
USGS,8168710,11/24/2004,509,A:e
USGS,8168710,11/25/2004,509,A:e
USGS,8168710,11/26/2004,508,A:e
USGS,8168710,11/27/2004,508,A:e
USGS,8168710,11/28/2004,508,A:e
USGS,8168710,11/29/2004,508,A:e
USGS,8168710,11/30/2004,508,A
USGS,8168710,12/1/2004,505,A
USGS,8168710,12/2/2004,503,A
USGS,8168710,12/3/2004,496,A
USGS,8168710,12/4/2004,493,A
USGS,8168710,12/5/2004,490,A
USGS,8168710,12/6/2004,486,A
USGS,8168710,12/7/2004,478,A
USGS,8168710,12/8/2004,476,A
USGS,8168710,12/9/2004,473,A
USGS,8168710,12/10/2004,465,A
USGS,8168710,12/11/2004,462,A
USGS,8168710,12/12/2004,463,A
USGS,8168710,12/13/2004,457,A
USGS,8168710,12/14/2004,452,A
USGS,8168710,12/15/2004,448,A
USGS,8168710,12/16/2004,447,A
USGS,8168710,12/17/2004,447,A
USGS,8168710,12/18/2004,441,A
USGS,8168710,12/19/2004,442,A
USGS,8168710,12/20/2004,441,A
USGS,8168710,12/21/2004,443,A
USGS,8168710,12/22/2004,442,A
USGS,8168710,12/23/2004,444,A
USGS,8168710,12/24/2004,443,A
USGS,8168710,12/25/2004,444,A
USGS,8168710,12/26/2004,443,A
USGS,8168710,12/27/2004,443,A
USGS,8168710,12/28/2004,443,A
USGS,8168710,12/29/2004,443,A
USGS,8168710,12/30/2004,443,A
USGS,8168710,12/31/2004,442,A
USGS,8168710,1/1/2005,442,A
USGS,8168710,1/2/2005,445,A
USGS,8168710,1/3/2005,444,A
USGS,8168710,1/4/2005,443,A
USGS,8168710,1/5/2005,442,A
USGS,8168710,1/6/2005,440,A
USGS,8168710,1/7/2005,440,A
USGS,8168710,1/8/2005,441,A
USGS,8168710,1/9/2005,442,A
USGS,8168710,1/10/2005,442,A
USGS,8168710,1/11/2005,440,A
USGS,8168710,1/12/2005,440,A
USGS,8168710,1/13/2005,438,A
USGS,8168710,1/14/2005,438,A
USGS,8168710,1/15/2005,442,A
USGS,8168710,1/16/2005,442,A
USGS,8168710,1/17/2005,442,A
USGS,8168710,1/18/2005,442,A
USGS,8168710,1/19/2005,441,A
USGS,8168710,1/20/2005,442,A
USGS,8168710,1/21/2005,441,A
USGS,8168710,1/22/2005,439,A
USGS,8168710,1/23/2005,438,A
USGS,8168710,1/24/2005,438,A
USGS,8168710,1/25/2005,438,A
USGS,8168710,1/26/2005,437,A
USGS,8168710,1/27/2005,438,A:e
USGS,8168710,1/28/2005,442,A:e
USGS,8168710,1/29/2005,447,A:e
USGS,8168710,1/30/2005,446,A
USGS,8168710,1/31/2005,445,A
USGS,8168710,2/1/2005,447,A:e
USGS,8168710,2/2/2005,447,A:e
USGS,8168710,2/3/2005,447,A:e
USGS,8168710,2/4/2005,446,A
USGS,8168710,2/5/2005,446,A
USGS,8168710,2/6/2005,452,A
USGS,8168710,2/7/2005,452,A:e
USGS,8168710,2/8/2005,452,A:e
USGS,8168710,2/9/2005,453,A
USGS,8168710,2/10/2005,447,A
USGS,8168710,2/11/2005,447,A
USGS,8168710,2/12/2005,447,A
USGS,8168710,2/13/2005,448,A
USGS,8168710,2/14/2005,447,A
USGS,8168710,2/15/2005,446,A
USGS,8168710,2/16/2005,445,A
USGS,8168710,2/17/2005,445,A
USGS,8168710,2/18/2005,444,A
USGS,8168710,2/19/2005,445,A
USGS,8168710,2/20/2005,446,A
USGS,8168710,2/21/2005,445,A
USGS,8168710,2/22/2005,443,A
USGS,8168710,2/23/2005,443,A
USGS,8168710,2/24/2005,449,A:e
USGS,8168710,2/25/2005,456,A
USGS,8168710,2/26/2005,456,A:e
USGS,8168710,2/27/2005,457,A:e
USGS,8168710,2/28/2005,457,A
USGS,8168710,3/1/2005,448,A
USGS,8168710,3/2/2005,450,A:e
USGS,8168710,3/3/2005,452,A:e
USGS,8168710,3/4/2005,454,A
USGS,8168710,3/5/2005,458,A:e
USGS,8168710,3/6/2005,461,A:e
USGS,8168710,3/7/2005,465,A:e
USGS,8168710,3/8/2005,468,A:e
USGS,8168710,3/9/2005,472,A
USGS,8168710,3/10/2005,470,A
USGS,8168710,3/11/2005,467,A
USGS,8168710,3/12/2005,466,A
USGS,8168710,3/13/2005,467,A
USGS,8168710,3/14/2005,465,A
USGS,8168710,3/15/2005,464,A
USGS,8168710,3/16/2005,468,A
USGS,8168710,3/17/2005,467,A
USGS,8168710,3/18/2005,465,A
USGS,8168710,3/19/2005,464,A
USGS,8168710,3/20/2005,463,A
USGS,8168710,3/21/2005,463,A
USGS,8168710,3/22/2005,459,A
USGS,8168710,3/23/2005,458,A
USGS,8168710,3/24/2005,457,A
USGS,8168710,3/25/2005,457,A
USGS,8168710,3/26/2005,457,A
USGS,8168710,3/27/2005,457,A
USGS,8168710,3/28/2005,456,A
USGS,8168710,3/29/2005,457,A
USGS,8168710,3/30/2005,455,A
USGS,8168710,3/31/2005,456,A
USGS,8168710,4/1/2005,453,A
USGS,8168710,4/2/2005,455,A
USGS,8168710,4/3/2005,454,A
USGS,8168710,4/4/2005,454,A
USGS,8168710,4/5/2005,456,A
USGS,8168710,4/6/2005,454,A
USGS,8168710,4/7/2005,453,A
USGS,8168710,4/8/2005,452,A
USGS,8168710,4/9/2005,453,A
USGS,8168710,4/10/2005,452,A
USGS,8168710,4/11/2005,451,A
USGS,8168710,4/12/2005,450,A
USGS,8168710,4/13/2005,449,A
USGS,8168710,4/14/2005,446,A
USGS,8168710,4/15/2005,445,A
USGS,8168710,4/16/2005,446,A
USGS,8168710,4/17/2005,444,A
USGS,8168710,4/18/2005,446,A
USGS,8168710,4/19/2005,444,A
USGS,8168710,4/20/2005,444,A
USGS,8168710,4/21/2005,443,A
USGS,8168710,4/22/2005,442,A
USGS,8168710,4/23/2005,439,A
USGS,8168710,4/24/2005,439,A
USGS,8168710,4/25/2005,440,A
USGS,8168710,4/26/2005,438,A
USGS,8168710,4/27/2005,437,A
USGS,8168710,4/28/2005,435,A
USGS,8168710,4/29/2005,432,A
USGS,8168710,4/30/2005,430,A
USGS,8168710,5/1/2005,430,A
USGS,8168710,5/2/2005,429,A
USGS,8168710,5/3/2005,428,A
USGS,8168710,5/4/2005,430,A
USGS,8168710,5/5/2005,427,A
USGS,8168710,5/6/2005,428,A
USGS,8168710,5/7/2005,427,A
USGS,8168710,5/8/2005,429,A:e
USGS,8168710,5/9/2005,432,A
USGS,8168710,5/10/2005,428,A
USGS,8168710,5/11/2005,428,A
USGS,8168710,5/12/2005,427,A
USGS,8168710,5/13/2005,428,A
USGS,8168710,5/14/2005,428,A
USGS,8168710,5/15/2005,430,A
USGS,8168710,5/16/2005,431,A
USGS,8168710,5/17/2005,425,A
USGS,8168710,5/18/2005,425,A
USGS,8168710,5/19/2005,425,A
USGS,8168710,5/20/2005,424,A
USGS,8168710,5/21/2005,424,A
USGS,8168710,5/22/2005,423,A
USGS,8168710,5/23/2005,422,A
USGS,8168710,5/24/2005,420,A
USGS,8168710,5/25/2005,416,A
USGS,8168710,5/26/2005,417,A
USGS,8168710,5/27/2005,418,A
USGS,8168710,5/28/2005,421,A
USGS,8168710,5/29/2005,421,A:e
USGS,8168710,5/30/2005,420,A:e
USGS,8168710,5/31/2005,420,A
USGS,8168710,6/1/2005,421,A:e
USGS,8168710,6/2/2005,422,A:e
USGS,8168710,6/3/2005,423,A
USGS,8168710,6/4/2005,423,A
USGS,8168710,6/5/2005,418,A
USGS,8168710,6/6/2005,418,A
USGS,8168710,6/7/2005,415,A
USGS,8168710,6/8/2005,416,A
USGS,8168710,6/9/2005,412,A
USGS,8168710,6/10/2005,412,A
USGS,8168710,6/11/2005,410,A
USGS,8168710,6/12/2005,407,A
USGS,8168710,6/13/2005,407,A
USGS,8168710,6/14/2005,405,A
USGS,8168710,6/15/2005,401,A
USGS,8168710,6/16/2005,402,A
USGS,8168710,6/17/2005,401,A
USGS,8168710,6/18/2005,397,A
USGS,8168710,6/19/2005,395,A
USGS,8168710,6/20/2005,391,A
USGS,8168710,6/21/2005,389,A
USGS,8168710,6/22/2005,384,A
USGS,8168710,6/23/2005,383,A
USGS,8168710,6/24/2005,385,A:e
USGS,8168710,6/25/2005,385,A:e
USGS,8168710,6/26/2005,380,A:e
USGS,8168710,6/27/2005,380,A
USGS,8168710,6/28/2005,377,A
USGS,8168710,6/29/2005,373,A
USGS,8168710,6/30/2005,374,A
USGS,8168710,7/1/2005,371,A
USGS,8168710,7/2/2005,371,A
USGS,8168710,7/3/2005,370,A
USGS,8168710,7/4/2005,370,A
USGS,8168710,7/5/2005,367,A
USGS,8168710,7/6/2005,361,A
USGS,8168710,7/7/2005,364,A
USGS,8168710,7/8/2005,364,A
USGS,8168710,7/9/2005,364,A
USGS,8168710,7/10/2005,365,A
USGS,8168710,7/11/2005,360,A
USGS,8168710,7/12/2005,356,A
USGS,8168710,7/13/2005,355,A
USGS,8168710,7/14/2005,355,A
USGS,8168710,7/15/2005,349,A
USGS,8168710,7/16/2005,358,A:e
USGS,8168710,7/17/2005,368,A
USGS,8168710,7/18/2005,371,A
USGS,8168710,7/19/2005,368,A
USGS,8168710,7/20/2005,364,A
USGS,8168710,7/21/2005,364,A
USGS,8168710,7/22/2005,370,A
USGS,8168710,7/23/2005,370,A
USGS,8168710,7/24/2005,372,A
USGS,8168710,7/25/2005,370,A
USGS,8168710,7/26/2005,367,A
USGS,8168710,7/27/2005,366,A
USGS,8168710,7/28/2005,367,A
USGS,8168710,7/29/2005,365,A
USGS,8168710,7/30/2005,369,A
USGS,8168710,7/31/2005,368,A
USGS,8168710,8/1/2005,365,A
USGS,8168710,8/2/2005,362,A
USGS,8168710,8/3/2005,362,A
USGS,8168710,8/4/2005,361,A
USGS,8168710,8/5/2005,362,A
USGS,8168710,8/6/2005,365,A
USGS,8168710,8/7/2005,364,A
USGS,8168710,8/8/2005,361,A
USGS,8168710,8/9/2005,360,A
USGS,8168710,8/10/2005,362,A:e
USGS,8168710,8/11/2005,364,A:e
USGS,8168710,8/12/2005,366,A
USGS,8168710,8/13/2005,366,A
USGS,8168710,8/14/2005,365,A
USGS,8168710,8/15/2005,363,A
USGS,8168710,8/16/2005,364,A:e
USGS,8168710,8/17/2005,364,A
USGS,8168710,8/18/2005,361,A
USGS,8168710,8/19/2005,361,A
USGS,8168710,8/20/2005,362,A
USGS,8168710,8/21/2005,362,A
USGS,8168710,8/22/2005,359,A
USGS,8168710,8/23/2005,357,A
USGS,8168710,8/24/2005,356,A
USGS,8168710,8/25/2005,360,A
USGS,8168710,8/26/2005,358,A
USGS,8168710,8/27/2005,359,A
USGS,8168710,8/28/2005,359,A
USGS,8168710,8/29/2005,360,A
USGS,8168710,8/30/2005,358,A
USGS,8168710,8/31/2005,358,A
USGS,8168710,9/1/2005,357,A
USGS,8168710,9/2/2005,354,A
USGS,8168710,9/3/2005,352,A
USGS,8168710,9/4/2005,358,A
USGS,8168710,9/5/2005,359,A
USGS,8168710,9/6/2005,361,A
USGS,8168710,9/7/2005,359,A
USGS,8168710,9/8/2005,359,A
USGS,8168710,9/9/2005,359,A
USGS,8168710,9/10/2005,357,A
USGS,8168710,9/11/2005,361,A:e
USGS,8168710,9/12/2005,365,A
USGS,8168710,9/13/2005,364,A
USGS,8168710,9/14/2005,363,A
USGS,8168710,9/15/2005,361,A
USGS,8168710,9/16/2005,365,A
USGS,8168710,9/17/2005,368,A
USGS,8168710,9/18/2005,369,A
USGS,8168710,9/19/2005,368,A
USGS,8168710,9/20/2005,365,A
USGS,8168710,9/21/2005,364,A
USGS,8168710,9/22/2005,367,A
USGS,8168710,9/23/2005,365,A
USGS,8168710,9/24/2005,364,A
USGS,8168710,9/25/2005,363,A
USGS,8168710,9/26/2005,360,A
USGS,8168710,9/27/2005,358,A
USGS,8168710,9/28/2005,363,A
USGS,8168710,9/29/2005,362,A
USGS,8168710,9/30/2005,361,A
USGS,8168710,10/1/2005,361,A
USGS,8168710,10/2/2005,362,A
USGS,8168710,10/3/2005,361,A
USGS,8168710,10/4/2005,361,A
USGS,8168710,10/5/2005,360,A
USGS,8168710,10/6/2005,359,A
USGS,8168710,10/7/2005,359,A
USGS,8168710,10/8/2005,359,A
USGS,8168710,10/9/2005,360,A
USGS,8168710,10/10/2005,362,A
USGS,8168710,10/11/2005,365,A:e
USGS,8168710,10/12/2005,368,A
USGS,8168710,10/13/2005,367,A
USGS,8168710,10/14/2005,368,A
USGS,8168710,10/15/2005,368,A
USGS,8168710,10/16/2005,365,A
USGS,8168710,10/17/2005,362,A
USGS,8168710,10/18/2005,363,A
USGS,8168710,10/19/2005,365,A
USGS,8168710,10/20/2005,366,A
USGS,8168710,10/21/2005,364,A
USGS,8168710,10/22/2005,367,A
USGS,8168710,10/23/2005,366,A
USGS,8168710,10/24/2005,367,A
USGS,8168710,10/25/2005,365,A
USGS,8168710,10/26/2005,365,A
USGS,8168710,10/27/2005,365,A
USGS,8168710,10/28/2005,362,A
USGS,8168710,10/29/2005,362,A
USGS,8168710,10/30/2005,364,A
